"Measure code","AGE_GRP","SEX","COUNTRY_REGION","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"HFAMDB_410","30_44","ALL","HUN","0.46","0.43","0.56","0.43","0.91","0.22","0.62","0.69","0.23","0.15","0.13","0.39","0.12","0.13","0.44","0.36","0.2","0.23","0.13","0.09","0.34","0.32","0","0.05","0.25","0","0","0","0.05","0","0.08","0.04","0.22","0.05","0","0","0","0.04"
"HFAMDB_410","30_44","ALL","ISL","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0"
"HFAMDB_410","30_44","ALL","IRL","0","0","0.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0.14","0","0","0","0","0","0.12","0","0","0","0","0","0","0","0","0","0.08","0.1","0.1","","",""
"HFAMDB_410","30_44","ALL","ISR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.06","0","0","0.07","0","0",""
"HFAMDB_410","30_44","ALL","ITA","0.16","0.14","0.19","0.1","0.12","0.09","0.08","0.05","0.04","0.06","0.05","0.13","0.07","0.11","0.07","0.06","0.07","0.04","0.08","0.08","0.09","0.1","0.03","0.03","0.09","0.04","0.09","0.01","0.03","0.03","0.09","0.05","0.04","0.05","0.03","0.02","0.06",""
"HFAMDB_410","30_44","ALL","KAZ","","","0.43","0.12","","","0.25","0.17","0.09","0.24","0.15","0.06","0.05","0.11","0.15","0.09","0.14","0.14","0.09","0.15","0.21","0.21","0.06","0.06","0.09","0.12","0.09","0","0.13","0.03","0.09","0","0.03","0","0","0.03","0.03",""
"HFAMDB_410","30_44","ALL","KGZ","","","0.92","0.67","","","0.65","0","0.11","0.25","0","0.13","0.1","0.25","0.16","0.19","0","0.11","0.13","0.1","0.1","0.62","0.1","0.19","0.2","0.49","0.55","0.57","0.5","0.38","1.02","1.34","0.79","0.48","0.74","0.55","0.16",""
"HFAMDB_410","30_44","ALL","LVA","","1.3","0.21","0","0.18","0","0","0.19","0","0.22","0","0","0","0","0","0.18","0","0","0","0","0","0.4","0","0","0","0","0","0","0","0","0","0","0","0","2.67","0.24","0.26",""
"HFAMDB_410","30_44","ALL","LTU","","","0.45","0","","","0","0","0.16","0","0","0","0","0","0","0","0.11","0.12","0.14","0","0","0.13","0","0.12","0","0.14","0.13","0","0.14","0.29","0.75","0.3","0.46","0","0.54","0","0.19","0.93"
"HFAMDB_410","30_44","ALL","LUX","0","0","0","0","0","0","0","0","0","1.29","0","0","0","0","0","0","1.08","0","0","1.92","0.9","0.9","0","0.89","0.9","0.87","0","0","0","0","0","0","0","0","0","0","0",""
"HFAMDB_410","30_44","ALL","MLT","0","0","0","0","0","0","0","0","0","0","0","0","0","1.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"HFAMDB_410","30_44","ALL","MNE","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0.8","","","","","","",""
"HFAMDB_410","30_44","ALL","NLD","0.04","0.03","0.11","0.03","0.18","0.06","0.12","0.27","0","0.03","0.17","0","0.09","0.09","0.2","0.03","0.13","0.03","0.10743382","0","0","0.11","0.08","0.03","0.05","0.05","0.13","0.13","0.03","0.03","0.1","0.03","0.03","0","0.15","0","0.15","0.34"
"HFAMDB_410","30_44","ALL","NOR","","","","","","","","0","0","0","0","0.11","0","0","0","0","0.21","0","0","0","0","0","0","0","0.2","0","0.09","0","0","0","0","0","0","0.18","0.09","0","0",""
"HFAMDB_410","30_44","ALL","POL","","0","0","0.01","0.04","0.01","0.07","0.01","0.02","0.02","0.04","0.01","0.02","0.02","0.04","0","0.02","0.08","","","0.11","0.08","0.01","0","0.01","0","0.01","0","0","0.01","0.13","0.08","0.15","0","0.14","0.01","0.04",""
"HFAMDB_410","30_44","ALL","PRT","","0.11","0.27","0","0.17","0.06","0","0.06","0","0.15","0.05","0","0","0","0.05","0","0.1","0.1","0.05","0","0.09","0","0","0.13","0","0","","","0","0","0.04","0.04","0","0","0.04","0","",""
"HFAMDB_410","30_44","ALL","MDA","","","0.85","0.2","","","0.32","0","0.19","0.19","0","0","0.1","0.2","0","0.09","0.1","0.09","0","0","0","0","0","0","0.12","0","0","0","0","0","0.93","1.12","0","0","0.29","0","0.62","0.28"
"HFAMDB_410","30_44","ALL","ROU","","0.05","0.16","0","0.04","0","0.05","0.05","0","0.03","0","0","0","0","0","0","0","0","0","0","0.08","0","0","0.03","0","0","0","0","0","0.02","0.28","0.2","0.12","0","0.11","0.04","0.13","0.25"
"HFAMDB_410","30_44","ALL","RUS","","0.56","0.41","0.09","0.16","0.38","0.29","0.15","0.06","0.16","0.07","0.1","0.08","0.07","0.08","0.08","0.16","0.13","0.18","0.05","0.13","0.13","0.06","0.05","0.08","0.02","0.04","0.02","0.03","0.03","0.97","0.1","0.38","0.01","0.18","","",""
"HFAMDB_410","30_44","ALL","SMR","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","0","","","","","","","","","","",""
"HFAMDB_410","30_44","ALL","SRB","","","","","","","","","","","","","","","","","","","","0.06","0","0.07","0","0","0","0","0","0","0","0","1.5","0.68","0.82","0","0.07","0","0.54",""
"HFAMDB_410","30_44","ALL","SVK","","","","","","","","","","","","","","0","0","0.16","0.56","0.09","0.09","0","0","0.08","0.08","0","0.17","0.18","0.09","0","0","0","0","0.07","","0","0","0","",""
"HFAMDB_410","30_44","ALL","SVN","","","","","","","0","0.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.21","0","0","0","0","0","0",""
"HFAMDB_410","30_44","ALL","ESP","","0.14","0.17","0.1","0.17","0.08","0.07","0.04","0.04","0.04","0.1","0.07","0.03","0.04","0.02","0.01","0.01","0.01","0.04","0.01","0.06","0.04","0","0","0.01","0","0.01","0","0","0","0.03","0","0.05","0.01","0.03","0.24","0.09",""
"HFAMDB_410","30_44","ALL","SWE","","","","","","","","","0","0","0","0.06","0","0","0.06","0","0","0","0","0","0.11","0.06","0.06","0","0.06","0.05","0.05","0","0.05","0","0.05","0","0","0.05","0.11","0.05","0.15",""
"HFAMDB_410","30_44","ALL","CHE","","","","","","","","","","","","","","","","","0.07","0","0.18","0.06","0.06","0.05","0.06","0","0","0","0","0.05","0.06","0","0","0","0.05","0","0","","",""
"HFAMDB_410","30_44","ALL","TJK","","","1.06","0.63","","","0.82","0.57","0.11","1.08","0.37","0.4","0","0.21","0.33","0.75","0.65","0.61","0.6","0.64","0.68","0.45","0.24","0.25","0.09","0.08","0.08804762","","","","","","","","","","",""
"HFAMDB_410","30_44","ALL","MKD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.23","0","0","0","0","0","0.22","0.23","0.43","","0","","",""
"HFAMDB_410","30_44","ALL","TUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.15","0.01","0.04","0.01","0.02","0.02","0.05",""
"HFAMDB_410","30_44","ALL","TKM","","","0.76","0","","","0.7","0.96","0.36","0.52","0","0","0","0","0.11","0.11","0.39","0.27","0.32","0.14","0.24","0.34","0.1","0.09","0","0","0","0.19","0.1","0.09","0.19","0","0","0","0","","",""
"HFAMDB_410","30_44","ALL","UKR","","","0.28","0.1","","","0.3","0.16","0.04","0.16","0.06","0.14","0.11","0.06","0.08","0.03","0.05","0.06","0.06","0.04","0.05","0.04","0.02","0","0.02","0.01","0.05","0.01","0.02","0.03","1.88","1.03","0.35","0","","0.04","0.09",""
"HFAMDB_410","30_44","ALL","GBR","0.22","0.09","0.09","0.16","0.07","0.06","0.07","0.05","0.02","0.07","0.14","0.12","0.02","0.04","0.06","0","0.04","0.04","0.06","0.03","0.05","","0.03","0.02","0.02","0.01","0.02","0.01","0","0.01","0.13","0.05","0.1","0.01","0.09","0.05","0.07",""
"HFAMDB_410","30_44","ALL","UZB","","","0.4","0.04","","","0.24","0.3","0.16","0.08","0.14","0.11","0.15","0.02","0.12","0.1","0.21","0.14","0.13","0.22","0.08","0.18","0.06","0.14","0.04","0.02","0","","","","0.03","0.05","0.04","0.09","0.03","0.09","",""
"HFAMDB_410","30_44","FEMALE","ALB","","","","","","","","","0","0","0","","","0","0","0","0","0","0","0.26","0.34","0","0.3","0","0","0","0","0","0","0","0","","","","","","",""
"HFAMDB_410","30_44","FEMALE","ARM","","","0.65","0.31","","","0","0.62","0","0.76","0.9","0.27","0","0","0","0","0","0","0.19","0","0","0","0","0","0","","","0","","0","0","","","0","0","0","0","0"
"HFAMDB_410","30_44","FEMALE","AUT","","0.13","0","0.37","0.8","0.12","0.79","0.28","0.13","0.28","0.39","0.13","0.26","0.13","0","0.11","0.36","0","0","0.1","0.1","0.21","0.2","0","0","0","0.1","0","0.1","0","0.13","0","0","0","0","0","0","0.12"
"HFAMDB_410","30_44","FEMALE","AZE","","","0.38","0.37","","","0.22","0","0","0","0.49","0.11","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0","","","0","","","","","","","","",""
"HFAMDB_410","30_44","FEMALE","BLR","","","0.1","0","","","0","0","0.09","0.08","0","0","0.08","0","0","0","0.08","0.07530319","0","0","0.08","0","0","0","0","0","0","","0","0","4.04","0.2","0.3","","0","0.09","",""
"HFAMDB_410","30_44","FEMALE","BEL","0.12","0","0.12","0.3","0","0","0.09","0","0","0","0","0","0","0.09","0","0","0.09","0","0","0.08","0","0.08","0","0","0.09","0","0.08","0","0","0","0.1","0","0.09","0","0.17","0","0",""
"HFAMDB_410","30_44","FEMALE","BIH","","","","","","","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","0.24","","","0","",""
"HFAMDB_410","30_44","FEMALE","BGR","","0.22","0.87","0","0.42","0","0.33","0","0","0.21","0","0","0","0","0","0","0.11","0.11","0","0","0.12","0","0","0","0","0","0.13","0","0","0","0.61","0","0","0","0","0","",""
"HFAMDB_410","30_44","FEMALE","HRV","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.21","0","0","0","0","0","0","0","0","0","0.24","0.24"
"HFAMDB_410","30_44","FEMALE","CYP","","","","","","","","","","","","","","","","","","","","","0","0","","","","0","0","0","0","0","0","0","0","0","0","","","0"
"HFAMDB_410","30_44","FEMALE","CZE","","","","","","","","0.24","0.09","0","0.33","0","0.25","0.19","0.35","0.17","0.2","0.1","0","0.2","0.29","0.1","0","0","0","0","0","0","0","0.09","0.19","0.08","0.1","0","0.15","0","0.08","0.16"
"HFAMDB_410","30_44","FEMALE","DNK","","","","","","","","","","","","","","","","0","0.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.2","0","0.21","0",""
"HFAMDB_410","30_44","FEMALE","EST","","","2.52","0.6","","","0","0.59","0","0","0","0","0.6","0","0","0.6","1.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"HFAMDB_410","30_44","FEMALE","FIN","","","","","","","","","0","0","0","0","0","0","0","0.16","0","0","0","0","0.18","0","0","0","0.18","0","0","0","0","0","0","0","0","0","0","0.19","",""
"HFAMDB_410","30_44","FEMALE","FRA","0.02","0.04","0.28","0.08","0.13","0.02","0.12","0.22","0.03","0.12","0.08","0.05","0.03","0.06","0.09","0","0.06","0.05","0.06","0.09","0.09","0.08","0","0.02","0","0.02","0.03","0.02","0.01","0.04","0.09","0.02","0.05","0.05","0.03","0.06","",""
"HFAMDB_410","30_44","FEMALE","GEO","","","0","0.18","","","0.25","0","0","0.16","0.23","0","0","0","","0","0","0","0","0","0","0","0","","","0","0","0","0","","0.21","0.63","0.21","0","0","0","0",""
"HFAMDB_410","30_44","FEMALE","DEU","","","","","","","","","","","","0.08","0.05","0.01","0.08","0.05","0.12","0.02","0.04","0.04","0.06","0.01","0.02","0.01","0.01","0.01","0.02","0","0","0.03","0.04","0.01","0.01","0.01","0.01","0.04","0.17",""
"HFAMDB_410","30_44","FEMALE","GRC","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.23","0.38","0.39","0","","0.34","0",""
"HFAMDB_410","30_44","FEMALE","HUN","0.18","0.1","0.09","0.17","0.79","0.17","0.26","0.53","0.07","0","0.17","0.52","0.25","0.08","0.34","0","0.16","0.36","0.1","0.1","0.4","0.2","0","0.1","0.2","0","0","0","0","0","0","0","0","0","0","0","0",""
"HFAMDB_410","30_44","FEMALE","ISL","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","0","0","","0","0"
"HFAMDB_410","30_44","FEMALE","IRL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.28","0","0","0","0","0","0.25","0","0","0","0","0","0","0","0","0","0.17","0","0","","",""
"HFAMDB_410","30_44","FEMALE","ISR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.14","0","0",""
"HFAMDB_410","30_44","FEMALE","ITA","0.14","0.11","0.16","0.1","0.07","0.04","0.05","0.08","0.02","0.07","0.03","0.14","0.05","0.1","0.07","0.05","0.05","0.05","0.06","0.08","0.08","0.12","0.03","0","0.13","0.04","0.09","0","0.01","0.03","0.09","0.06","0.03","0.03","0.06","0.03","0.05",""
"HFAMDB_410","30_44","FEMALE","KAZ","","","0.3","0.07","","","0.11","0.05","0.17","0.18","0.14","0.07","0.05","0.09","0.05","0.14","0.17","0.1","0.05","0.06","0.12","0.24","0","0","0.12","0.17","0.12","0","0.06","0","0.06","0","0.06","0","0","0","0.06",""
"HFAMDB_410","30_44","FEMALE","KGZ","","","0.61","0.99","","","0.56","0","0.23","0","0","0","0.19","0.19","0.3","0.19","0","0","0.26","0.2","0","0.44","0.19","0.2","0","0.57","0","0.35","0.41","0.17","1.11","0.38","0.95","0.76","0.38","0.34","0.15",""
"HFAMDB_410","30_44","FEMALE","LVA","","0.71","0","0","0.34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.85","0.47","0.52",""
"HFAMDB_410","30_44","FEMALE","LTU","","","0.29","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0.27","0","0","0","0","0","0","0.28","0.25","0","0","0","0.89","0","0.59","0","0.38","0","0.37","0.68"
"HFAMDB_410","30_44","FEMALE","LUX","0","0","0","0","0","0","0","0","0","2.69","0","0","0","0","0","0","0","0","0","3.91","1.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"HFAMDB_410","30_44","FEMALE","MLT","0","0","0","0","0","0","0","0","0","0","0","0","0","2.28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"HFAMDB_410","30_44","FEMALE","MNE","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"HFAMDB_410","30_44","FEMALE","NLD","0.09","0","0.24","0.06","0.24","0","0.18","0.3","0","0","0.35","0","0.06","0.12","0.23","0","0.05","0.05","0.05352173","0.1039231","0","0.05","0.11","0","0.11","0","0.21","0.1","0.05","0","0.16","0","0.05","0","0.07","0","0.13","0.5"
"HFAMDB_410","30_44","FEMALE","NOR","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.19","0","0","0","0","0","0","0","0.18","0","0",""
"HFAMDB_410","30_44","FEMALE","POL","","0","0","0.02","0.02","0.03","0.07","0.02","0.03","0.03","0.08","0.02","0.02","0","0.02","0","0","0.09","","","0.07","0.07","0","0","0.02","0","0","0","0","0.03","0.1","0.05","0.13","0","0.14","0","0.03",""
"HFAMDB_410","30_44","FEMALE","PRT","","0.11","0.22","0","0","0","0","0","0","0.1","0.09","0","0","0","0","0","0.1","0.09","0.09","0","0","0","0","0","0","0","","","0","0","0.08","0.08","0","0","0","0","",""
"HFAMDB_410","30_44","FEMALE","MDA","","","0.55","0","","","0.62","0","0","0.18","0","0","0.19","0","0","0","0","0.18","0","0","0","0","0","0","0","0","0","0","0","0","1.31","1.36","0","0","0.29","0","0.28","0.27"
"HFAMDB_410","30_44","FEMALE","ROU","","0","0.04","0","0","0","0.09","0.04","0","0","0","0","0","0","0","0","0","0","0","0","0.08","0","0","0","0","0","0","0","0","0","0.25","0.08","0.04","0","0","0.04","0.09","0.28"
"HFAMDB_410","30_44","FEMALE","RUS","","0.4","0.34","0.04","0.13","0.34","0.18","0.13","0.06","0.18","0.07","0.1","0.07","0.06","0.07","0.07","0.17","0.13","0.15","0.04","0.12","0.08","0.06","0.05","0.05","0.03","0.03","0.01","0.01","0.04","0.89","0.08","0.35","0.01","0.16","","",""
"HFAMDB_410","30_44","FEMALE","SMR","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","0","","","","","","","","","","",""
"HFAMDB_410","30_44","FEMALE","SRB","","","","","","","","","","","","","","","","","","","","0.11","0","0","0","0","0","0","0","0","0","0","1.76","0","0.28","0","0","0","0.41",""
"HFAMDB_410","30_44","FEMALE","SVK","","","","","","","","","","","","","","0","0","0.16","0.16","0.17","0.18","0","0","0","0.17","0","0.35","0.18","0","0","0","0","0","0.14","","0","0","0","",""
"HFAMDB_410","30_44","FEMALE","SVN","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0",""
"HFAMDB_410","30_44","FEMALE","ESP","","0.09","0.18","0.03","0.14","0.11","0.09","0.05","0.06","0.02","0.03","0.03","0","0.03","0","0","0","0","0.03","0.02","0.05","0.04","0","0","0","0","0.02","0","0","0","0.02","0","0.05","0.02","0.02","0.14","0.07",""
"HFAMDB_410","30_44","FEMALE","SWE","","","","","","","","","0","0","0","0.12","0","0","0","0","0","0","0","0","0.23","0.12","0.12","0","0","0","0.11","0","0.11","0","0.1","0","0","0","0","0","0.21",""
"HFAMDB_410","30_44","FEMALE","CHE","","","","","","","","","","","","","","","","","0.13","0","0.11","0.11","0.11","0","0.12","0","0","0","0","0","0","0","0","0","0.11","0","0","","",""
"HFAMDB_410","30_44","FEMALE","TJK","","","1.87","1.32","","","1.48","0.58","0.23","1.32","0.54","0.79","0","0.17","0.32","0.54","0.57","0.52","0.46","0.5","0.24","0.39","0.31","0.3","0","0","0","","","","","","","","","","",""
"HFAMDB_410","30_44","FEMALE","MKD","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.45","0","0","","0","","",""
"HFAMDB_410","30_44","FEMALE","TUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.19","0.01","0.04","0.01","0.01","0.03","0.04",""
"HFAMDB_410","30_44","FEMALE","TKM","","","0.81","0","","","0.71","1.18","0","1.03","0","0","0","0","0.22","0","0.54","0.22","0.41","0","0.2","0","0","0.17","0","0","0","0","0","0","0","0","0","0","0","","",""
"HFAMDB_410","30_44","FEMALE","UKR","","","0.22","0.05","","","0.2","0.1","0.04","0.14","0.02","0.12","0.09","0.03","0.07","0.02","0.02","0.05","0.05","0","0.04","0.02","0.02","0","0.02","0","0","0","0.02","0.04","1.92","0.96","0.18","0","","0.02","0.09",""
"HFAMDB_410","30_44","FEMALE","GBR","0.23","0.02","0.13","0.11","0.04","0.04","0.11","0.03","0.02","0.08","0.12","0.1","0","0.07","0.07","0","0.01","0.04","0.03","0.05","0.05","","0.04","0","0.03","0","0","0","0","0.03","0.16","0.07","0.03","0","0.04","0.03","0.08",""
"HFAMDB_410","30_44","FEMALE","UZB","","","0.56","0","","","0.34","0.39","0.13","0.05","0.17","0.12","0.06","0.04","0.19","0.15","0.27","0.28","0.08","0.24","0.12","0.13","0.04","0.23","0.08","0.04","0","","","","0","0.07","0.09","0.1","0.03","0.07","",""
"HFAMDB_410","30_44","MALE","ALB","","","","","","","","","0.45","0","0","","","0","0","0","0.26","0.26","0","0.32","0.26","0","0.32","0","0","0","0","0","0","0","0","","","","","","",""
"HFAMDB_410","30_44","MALE","ARM","","","0.69","1.03","","","1.29","0","0","0","0.31","0","0","0.2","0","0.21","0","0","0","0","0","0","0","0","0","","","0","","0","0.69","","","0","0.41","0","","0"
"HFAMDB_410","30_44","MALE","AUT","","0.56","0.66","0.37","0.47","0.72","0.39","0.4","0.14","0.25","0.39","0.13","0.23","0.1","0","0.2","0","0.35","0.29","0.1","0.3","0.3","0.19","0.2","0","0","0.09","0","0","0","0","0","0","0","0.1","0","0.12","0"
"HFAMDB_410","30_44","MALE","AZE","","","1.29","0.21","","","0","0","0","0.13","0","0.25","0","0","0","0","0.12","0","0","0","0","0","0","0","0","0","","","0","","","","","","","","",""
"HFAMDB_410","30_44","MALE","BLR","","","0.25","0.33","","","0","0.25","0","0.14","0","0.2","0","0.1","0","0.09","0.17","0.0910809","0.09","0","0","0","0","0","0","0","0","","0","0","4.16","0.21","0.1","","0","0","",""
"HFAMDB_410","30_44","MALE","BEL","0","0.09","0.23","0.1","0.18","0.1","0.12","0.28","0","0","0.1","0","0.09","0","0.09","0","0.08","0.25","0.18","0.25","0.09","0.33","0.08","0","0.08","0","0","0","0.08","0","0","0","0.26","0","0","0","0.18",""
"HFAMDB_410","30_44","MALE","BIH","","","","","","","0","0","0","0","0","0","0.19","","","","","","","","","","","","","","","","","","","","0.55","","","0","",""
"HFAMDB_410","30_44","MALE","BGR","","1.27","0.83","0","0.73","0","0.88","0","0.1","0","0","0.31","0","0.23","0.23","0","0","0.11","0.24","0.23","0","0.48","0","0","0","0","0.12","0","0","0","0.48","0","0.24","0","0.12","0.25","",""
"HFAMDB_410","30_44","MALE","HRV","","","","","","","0","0","0","0","0.17","0","0","0","0","0.18","0","0","0","0","0.21","0","0","0","0.21","0","0.22","0","0","0","0.21","0.21","0.23","0","0","0","0.23","0.24"
"HFAMDB_410","30_44","MALE","CYP","","","","","","","","","","","","","","","","","","","","","0","0","","","","0","0","0","0","0","0","0","1.27","0","0","","0","0"
"HFAMDB_410","30_44","MALE","CZE","","","","","","","","0.59","0.34","0.24","0.41","0.25","0.08","0.08","0.25","0.34","0.08","0.18","0.09","0","0","0","0","0","0","0","0","0","0.18","0.27","0.4","0.18","0.16","0.09","0.3","0","0","0.59"
"HFAMDB_410","30_44","MALE","DNK","","","","","","","","","","","","","","","","0","0","0","0.33","0","0","0","0","0","0","0","0","0","0","0","0.16","0","0","0","0.17","0.17","0",""
"HFAMDB_410","30_44","MALE","EST","","","0","0","","","0","0","0","0","0","0.56","0","0","0","0","0.68","0","0","0","0","0","0","0","0","0","0","0","0","0","0.77","0","0","0","0","0","0",""
"HFAMDB_410","30_44","MALE","FIN","","","","","","","","","0","0","0","0","0","0","0","0.16","0","0.16","0","0","0","0.19","0","0","0","0","0","0","0","0","0","0","0","0.2","0","0","",""
